MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
120,RL,3.8918202981106265,8.847359875474174,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,4.553876891600541,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0.0,1368,1368,GasA,Ex,Y,SBrkr,1368,0,0.0,1368,0,0.0,2,0,2,0.6931471805599453,Gd,6,Typ,1,Gd,Attchd,2005.0,RFn,2,474,TA,TA,Y,132,3.58351893845611,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,9,2006,New,Partial,202500
20,RL,4.110873864173311,8.996280439395015,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,Gd,Gd,No,ALQ,746,Unf,0.0,244,990,GasA,Ex,Y,SBrkr,990,0,0.0,990,1,0.0,1,0,3,0.6931471805599453,TA,5,Typ,0,NA,Detchd,2000.0,Unf,2,480,TA,TA,Y,0,4.174387269895637,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,5,2009,WD,Normal,138000
20,RM,4.61512051684126,9.392745258631441,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,7,1948,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,144,ALQ,6.411818267709897,172,924,GasA,Ex,Y,SBrkr,1122,0,0.0,1122,1,0.0,1,0,2,0.6931471805599453,Gd,6,Typ,0,NA,Attchd,1948.0,Unf,2,528,TA,TA,Y,0,3.6109179126442243,0.0,0.0,0.0,0.0,NA,GdWo,NA,0.0,5,2008,WD,Normal,147000
20,RL,4.248495242049359,8.875426919818963,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,1991,1991,Gable,CompShg,HdBoard,HdBoard,BrkFace,4.48863636973214,TA,TA,CBlock,Gd,TA,No,GLQ,1200,Unf,0.0,78,1278,GasA,Gd,Y,SBrkr,1294,0,0.0,1294,1,0.0,2,0,3,0.6931471805599453,Gd,6,Typ,0,NA,Attchd,1991.0,RFn,2,496,TA,TA,Y,112,3.9512437185814275,0.0,0.0,0.0,0.0,NA,GdWo,NA,0.0,6,2008,WD,Normal,179200
20,RL,4.61512051684126,9.770013301136158,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,PosA,Norm,1Fam,1Story,7,8,1959,2002,Gable,CompShg,BrkFace,HdBoard,None,0.0,Gd,Gd,PConc,Gd,TA,Av,GLQ,1406,Unf,0.0,496,1902,GasA,TA,Y,SBrkr,1902,0,0.0,1902,1,0.0,2,0,3,0.6931471805599453,Ex,7,Typ,2,TA,Attchd,1959.0,Fin,2,567,TA,TA,Y,0,5.337538079701318,5.093750200806762,0.0,0.0,0.0,NA,NA,NA,0.0,5,2010,WD,Normal,335000
20,RL,4.23410650459726,9.08421009483197,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,4.394449154672439,Gd,TA,PConc,Gd,TA,No,GLQ,925,Unf,0.0,349,1274,GasA,Ex,Y,SBrkr,1274,0,0.0,1274,1,0.0,2,0,3,0.6931471805599453,Gd,6,Typ,0,NA,Attchd,2005.0,RFn,2,508,TA,TA,Y,264,4.59511985013459,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,1,2007,New,Partial,203000
60,RL,4.248495242049359,9.166701914946353,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1990,1990,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,5.820082930352362,Gd,TA,PConc,Ex,TA,No,GLQ,482,Unf,0.0,971,1453,GasA,Ex,Y,SBrkr,1453,1357,0.0,2810,0,0.0,2,1,4,0.6931471805599453,Gd,9,Typ,1,Ex,Attchd,1990.0,RFn,2,750,Gd,Gd,Y,500,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,6,2007,WD,Normal,302000
60,RL,4.6913478822291435,9.6006918422743,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.111987788356544,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0.0,1393,1393,GasA,Ex,Y,SBrkr,1422,1177,0.0,2599,0,0.0,2,1,4,0.6931471805599453,Gd,10,Typ,1,TA,BuiltIn,1999.0,Fin,3,779,TA,TA,Y,668,3.4339872044851463,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,5,2010,WD,Normal,333168
20,RL,4.110873864173311,9.010791269515602,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,732,Unf,0.0,216,948,GasA,Ex,Y,SBrkr,948,0,0.0,948,1,0.0,1,0,3,0.6931471805599453,TA,5,Typ,1,TA,Detchd,1956.0,Unf,1,280,TA,TA,Y,0,3.6109179126442243,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,10,2007,WD,Normal,119000
60,RL,4.454347296253507,9.312535884290853,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Fa,TA,Mn,ALQ,500,LwQ,5.6240175061873385,176,952,GasA,TA,Y,SBrkr,1092,1020,0.0,2112,0,0.0,2,1,4,0.6931471805599453,TA,9,Typ,2,Gd,Attchd,1969.0,Unf,2,576,TA,TA,Y,280,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,6,2008,WD,Normal,206900
20,RL,4.127134385045092,9.232786560806012,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,5.602118820879701,Gd,TA,PConc,Ex,TA,Gd,Unf,0,Unf,0.0,1622,1622,GasA,Ex,Y,SBrkr,1630,0,0.0,1630,1,0.0,2,0,3,0.6931471805599453,Ex,8,Typ,1,Gd,Attchd,2008.0,RFn,3,860,TA,TA,Y,172,3.7612001156935624,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,1,2009,WD,Normal,295493
120,FV,3.871201010907891,8.350193650720067,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,Gd,No,Unf,0,Unf,0.0,1352,1352,GasA,Ex,Y,SBrkr,1352,0,0.0,1352,0,0.0,2,0,2,0.6931471805599453,Gd,5,Typ,1,Gd,Attchd,2006.0,RFn,2,466,TA,TA,Y,0,5.488937726156687,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,4,2007,New,Partial,208900
20,RL,4.248495242049359,9.601165503344832,Pave,NA,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2001,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,5.187385805840755,Gd,TA,PConc,Gd,TA,Gd,Unf,0,Unf,0.0,1753,1753,GasA,Ex,Y,SBrkr,1787,0,0.0,1787,0,0.0,2,0,3,0.6931471805599453,Gd,7,Typ,1,TA,Attchd,2001.0,RFn,3,748,TA,TA,Y,198,5.017279836814924,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,8,2006,WD,Normal,275000
20,RL,4.330733340286331,9.231710397712375,Pave,NA,Reg,Bnk,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,4.890349128221754,TA,TA,PConc,TA,TA,No,ALQ,492,Unf,0.0,372,864,GasA,Ex,Y,SBrkr,948,0,0.0,948,0,0.0,1,0,3,0.6931471805599453,TA,5,Typ,0,NA,Attchd,1954.0,Unf,1,248,TA,TA,Y,0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,2,2007,WD,Normal,111000
20,RL,4.2626798770413155,9.036106025364846,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,3,1957,1957,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,189,Rec,6.495265555937008,628,1478,GasA,Gd,Y,SBrkr,1478,0,0.0,1478,1,0.0,1,1,3,0.6931471805599453,TA,6,Typ,2,Gd,Attchd,1957.0,RFn,2,442,TA,TA,Y,114,0.0,0.0,0.0,5.37989735354046,0.0,NA,NA,NA,0.0,6,2009,WD,Normal,156500
20,RL,4.248495242049359,8.799058378546453,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,3,6,1949,1950,Hip,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,NA,NA,NA,NA,0,NA,0.0,0,0,Floor,TA,N,SBrkr,720,0,0.0,720,0,0.0,1,0,2,0.6931471805599453,TA,4,Typ,0,NA,Detchd,1955.0,Unf,1,287,TA,Fa,Y,0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,7,2008,WD,Normal,72500
60,RL,4.68213122712422,9.228867676590067,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,674,Unf,0.0,76,750,GasA,Ex,Y,SBrkr,1061,862,0.0,1923,1,0.0,2,1,3,0.6931471805599453,Gd,8,Typ,1,TA,Attchd,1992.0,RFn,2,564,TA,TA,Y,240,3.6888794541139363,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,6,2010,WD,Normal,190000
30,RL,3.9318256327243257,8.581294116822761,Pave,NA,Reg,HLS,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,4,7,1940,1950,Hip,CompShg,VinylSd,VinylSd,None,0.0,Fa,TA,CBlock,TA,TA,No,LwQ,280,Unf,0.0,140,420,GasA,Gd,Y,SBrkr,708,0,0.0,708,0,0.0,1,0,2,0.6931471805599453,Fa,5,Typ,0,NA,NA,0.0,NA,0,0,NA,NA,Y,164,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,12,2009,WD,Normal,82500
20,RL,4.330733340286331,9.209039526243135,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,6.061456918928017,Gd,TA,PConc,Ex,TA,Av,Unf,0,Unf,0.0,1795,1795,GasA,Ex,Y,SBrkr,1795,0,0.0,1795,0,0.0,2,0,2,0.6931471805599453,Gd,7,Typ,1,Gd,Attchd,2007.0,RFn,3,895,TA,TA,Y,0,3.912023005428146,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,2,2007,New,Partial,147000
30,RM,3.713572066704308,8.19891444498699,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,4,1922,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0,Unf,0.0,796,796,GasA,Fa,N,SBrkr,796,0,0.0,796,0,0.0,1,0,2,0.6931471805599453,TA,5,Typ,0,NA,NA,0.0,NA,0,0,NA,NA,N,0,0.0,4.61512051684126,0.0,0.0,0.0,NA,MnPrv,NA,0.0,1,2008,WD,Normal,55000
30,RH,4.2626798770413155,8.359603270841466,Pave,NA,Reg,Bnk,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,3,6,1931,2006,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Rec,544,Unf,0.0,0,544,GasA,Ex,Y,SBrkr,774,0,0.0,774,0,0.0,1,0,3,0.6931471805599453,Gd,6,Typ,0,NA,NA,0.0,NA,0,0,NA,NA,Y,0,0.0,5.659482215759621,0.0,0.0,0.0,NA,NA,NA,0.0,5,2007,WD,Normal,79000
20,RL,4.110873864173311,8.79497643168877,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,9,1982,2008,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,CBlock,TA,TA,No,ALQ,641,Unf,0.0,175,816,GasA,Ex,Y,SBrkr,816,0,0.0,816,0,0.6931471805599453,1,0,3,0.6931471805599453,Gd,5,Typ,1,Ex,Attchd,1982.0,Unf,1,264,TA,TA,Y,0,0.0,0.0,0.0,0.0,0.0,NA,MnPrv,NA,0.0,10,2008,WD,Normal,130500
50,RM,4.110873864173311,9.25349564229011,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,7,1920,1950,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,Gd,Gd,BrkTil,Gd,TA,No,LwQ,493,Unf,0.0,1017,1510,GasW,Ex,Y,SBrkr,1584,1208,0.0,2792,0,0.0,2,0,5,0.6931471805599453,TA,8,Mod,2,TA,Detchd,1920.0,Unf,2,520,Fa,TA,Y,0,6.306275286948016,0.0,0.0,6.175867270105761,0.0,NA,MnPrv,Shed,7.048386408721883,6,2008,WD,Normal,256000
60,RL,4.1588830833596715,9.114379980830272,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0.0,935,935,GasA,Gd,Y,SBrkr,955,677,0.0,1632,0,0.0,2,1,3,0.6931471805599453,TA,8,Typ,1,TA,Attchd,1998.0,Fin,2,462,TA,TA,Y,0,3.367295829986474,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,6,2006,WD,Normal,176500
20,RL,4.454347296253507,9.210440366976517,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Stone,6.018593214496234,Gd,TA,PConc,Gd,Gd,Av,Unf,0,Unf,0.0,1588,1588,GasA,Ex,Y,SBrkr,1588,0,0.0,1588,0,0.0,2,0,3,0.6931471805599453,Gd,7,Typ,1,Gd,Attchd,2006.0,RFn,3,825,TA,TA,Y,144,3.828641396489095,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,12,2007,WD,Normal,227000
80,RL,4.02535169073515,9.285540604539118,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SLvl,5,5,1976,1976,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,483,Unf,0.0,428,911,GasA,Gd,Y,SBrkr,954,0,0.0,954,0,0.0,1,0,3,0.6931471805599453,TA,6,Typ,0,NA,Detchd,1976.0,Unf,2,576,TA,TA,Y,0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,7,2006,WD,Normal,132500
20,RL,4.219507705176107,9.09133158539398,Pave,NA,Reg,Lvl,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,4,6,1938,1958,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Mn,ALQ,690,Unf,0.0,126,816,GasA,Ex,Y,SBrkr,816,0,0.0,816,1,0.0,1,0,2,0.6931471805599453,TA,3,Typ,1,Gd,Detchd,1958.0,Unf,1,288,Fa,Fa,Y,0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,5,2009,WD,Normal,100000
50,RM,4.110873864173311,8.881975184248867,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,6,1938,1995,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0.0,803,803,GasA,Ex,Y,SBrkr,803,557,0.0,1360,0,0.0,1,1,2,0.6931471805599453,Gd,6,Typ,0,NA,Detchd,1951.0,Unf,1,297,TA,TA,Y,0,4.189654742026425,5.25227342804663,0.0,0.0,0.0,NA,MnPrv,NA,0.0,7,2006,WD,Normal,125500
160,RM,3.2188758248682006,7.7702232041587855,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,5,6,1970,1970,Gable,CompShg,HdBoard,HdBoard,None,5.746203190540153,TA,TA,CBlock,TA,TA,No,LwQ,765,Unf,0.0,0,765,GasA,TA,Y,SBrkr,765,600,0.0,1365,0,0.0,1,1,3,0.6931471805599453,TA,7,Min1,0,NA,Attchd,1970.0,Unf,2,440,TA,TA,Y,0,3.6109179126442243,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,5,2009,WD,Normal,125000
20,RL,4.394449154672439,9.174816815907135,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,5.8888779583328805,TA,TA,CBlock,Gd,TA,No,ALQ,686,Unf,0.0,664,1350,GasA,TA,Y,SBrkr,1334,0,0.0,1334,0,0.6931471805599453,2,0,2,0.6931471805599453,TA,6,Typ,1,TA,Attchd,1977.0,RFn,2,630,TA,TA,Y,0,2.833213344056216,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,4,2009,WD,Normal,167900
90,RL,4.477336814478207,9.132054453577638,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,Duplex,1Story,5,5,1973,1973,Gable,CompShg,Plywood,Plywood,BrkFace,6.336825731146441,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0.0,1656,1656,GasA,TA,Y,SBrkr,1656,0,0.0,1656,0,0.0,2,0,4,1.0986122886681098,TA,8,Typ,0,NA,Detchd,1973.0,Unf,2,506,TA,TA,Y,0,5.356586274672012,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,11,2008,WD,Normal,135000
30,RM,5.0369526024136295,8.323365694436081,Pave,Grvl,IR1,Bnk,AllPub,Corner,Mod,OldTown,Feedr,Norm,1Fam,1Story,4,4,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0.0,693,693,Grav,Fa,N,FuseA,693,0,0.0,693,0,0.0,1,0,2,0.6931471805599453,Fa,4,Typ,0,NA,NA,0.0,NA,0,0,NA,NA,N,0,3.044522437723423,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,3,2006,WD,Normal,52500
60,RL,4.564348191467836,9.506808731708581,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,700,Unf,0.0,216,916,GasA,Ex,Y,SBrkr,920,941,0.0,1861,1,0.0,2,1,3,0.6931471805599453,Gd,8,Typ,0,NA,BuiltIn,2002.0,RFn,2,492,TA,TA,Y,146,4.5217885770490405,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,6,2006,WD,Normal,200000
20,RL,4.795790545596741,9.165447603085447,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972,1972,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,Mn,Rec,360,Unf,0.0,504,864,GasA,Ex,Y,SBrkr,864,0,0.0,864,0,0.0,1,0,3,0.6931471805599453,TA,5,Typ,0,NA,Attchd,1972.0,RFn,1,288,TA,TA,Y,0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,6,2006,WD,Normal,128500
20,RL,4.2626798770413155,9.023408202624545,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1971,1971,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0.0,858,858,GasA,TA,Y,SBrkr,872,0,0.0,872,0,0.0,1,0,3,0.6931471805599453,TA,5,Typ,0,NA,Detchd,1974.0,Unf,4,480,TA,TA,Y,0,0.0,0.0,0.0,0.0,0.0,NA,GdWo,NA,0.0,6,2007,WD,Normal,123000
20,RL,4.204692619390966,9.524859098381523,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,814,Unf,0.0,300,1114,GasA,Ex,Y,SBrkr,1114,0,0.0,1114,1,0.0,1,0,3,0.6931471805599453,Gd,6,Typ,0,NA,Detchd,2004.0,Unf,2,576,TA,TA,Y,0,4.3694478524670215,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,7,2008,WD,Normal,155000
60,RL,4.248495242049359,9.145908511816794,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.0106352940962555,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0.0,1284,1284,GasA,Ex,Y,SBrkr,1284,885,0.0,2169,0,0.0,2,1,3,0.6931471805599453,Gd,7,Typ,1,Gd,Attchd,2002.0,RFn,2,647,TA,TA,Y,192,4.477336814478207,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,8,2007,WD,Normal,228500
50,RL,4.060443010546419,8.930494185292178,Pave,NA,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,6,6,1928,1950,Gable,CompShg,BrkFace,Stone,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0.0,896,896,GasA,Gd,Y,SBrkr,1172,741,0.0,1913,0,0.0,1,1,3,0.6931471805599453,TA,9,Typ,1,TA,Detchd,1929.0,Unf,2,342,Fa,Fa,Y,0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,3,2009,WD,Normal,177000
60,RL,4.454347296253507,9.315060682746585,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0.0,728,728,GasA,Ex,Y,SBrkr,728,728,0.0,1456,0,0.0,2,1,3,0.6931471805599453,Gd,8,Typ,1,TA,Attchd,2006.0,Fin,2,440,TA,TA,Y,0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,7,2007,New,Partial,155835
30,RM,3.9318256327243257,8.699681400989514,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,4,1920,1950,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,ALQ,250,Unf,0.0,710,960,GasA,Gd,Y,FuseA,960,0,0.0,960,0,0.0,1,0,2,0.6931471805599453,Fa,5,Typ,0,NA,Detchd,1997.0,Unf,1,308,TA,TA,Y,0,0.0,5.1298987149230735,0.0,0.0,0.0,NA,NA,NA,0.0,7,2007,WD,Normal,108500
20,RL,4.248495242049359,9.941842506412591,Pave,NA,IR2,Lvl,AllPub,CulDSac,Gtl,NWAmes,PosN,Norm,1Fam,1Story,7,7,1968,2003,Hip,CompShg,BrkFace,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,297,Rec,4.23410650459726,1203,1568,GasA,TA,Y,SBrkr,2156,0,0.0,2156,0,0.0,2,0,3,0.6931471805599453,TA,9,Typ,1,Gd,Attchd,1968.0,RFn,2,508,Gd,TA,Y,0,4.394449154672439,0.0,5.673323267171493,0.0,0.0,NA,NA,NA,0.0,6,2006,WD,Normal,262500
20,RL,4.543294782270004,9.636065519091707,Pave,NA,IR1,HLS,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,4.61512051684126,Gd,TA,PConc,Ex,TA,Gd,GLQ,80,Unf,0.0,1652,1732,GasA,Ex,Y,SBrkr,1776,0,0.0,1776,1,0.0,2,0,3,0.6931471805599453,Gd,7,Typ,1,Gd,Attchd,2006.0,Fin,3,712,TA,TA,Y,0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,5,2007,New,Partial,283463
20,RL,4.248495242049359,9.692581318886397,Pave,NA,IR3,Low,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1443,Unf,0.0,39,1482,GasA,Ex,Y,SBrkr,1494,0,0.0,1494,1,0.0,2,0,3,0.6931471805599453,Gd,5,Typ,1,Fa,Attchd,1998.0,RFn,2,514,TA,TA,Y,402,3.258096538021482,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,8,2007,WD,Normal,215000
70,RM,3.9318256327243257,8.566173813637858,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,8,5,1872,1987,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,BrkTil,TA,Fa,No,LwQ,259,Unf,0.0,425,684,OthW,Fa,N,SBrkr,938,1215,5.327876168789581,2358,0,0.0,2,0,4,0.6931471805599453,TA,8,Typ,0,NA,NA,0.0,NA,0,0,NA,NA,Y,0,4.007333185232471,3.044522437723423,0.0,0.0,0.0,NA,NA,NA,0.0,12,2008,WD,Normal,122000
